id_event,short_title,type_event,popularity,performer_id,performer_name,listing_count,average_price,venue_id,venue_name,venue_city,venue_state,venue_country,venue_address,id_performer,name_merged,type_performer,taxonomy_id,taxonomy_name,genre_id,genre_name,id,name_venue,city,address,postal_code,country,capacity
,,,,,,,,,,,,,,797070.0,Good Looks,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,79292.0,Dee Jay Silver,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,689486.0,Latasha Lee,band,2000000.0,concerts,466.0,Soul,,,,,,,
,,,,,,,,,,,,,,28538.0,Eprom,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,380338.0,Young Franco,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,788351.0,The Acid Helps,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,315270.0,Purple Disco Machine,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,283500.0,Alvaro Diaz,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,331858.0,Ron Artis II,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,493.0,Colt Ford,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,471021.0,Dom Dolla,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,800142.0,Feid,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,133169.0,ODESZA,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,800176.0,Destroy Lonely,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,6045.0,Hard Summer Music Festival,music_festival,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,669265.0,Hobo Johnson & The Lovemakers,band,2000000.0,concerts,491.0,Hip-Hop,,,,,,,
,,,,,,,,,,,,,,607615.0,Traitors - Band,band,2000000.0,concerts,473.0,Hard Rock,,,,,,,
,,,,,,,,,,,,,,298189.0,Dave East,music_festival,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,606276.0,High Water,music_festival,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,246.0,Baby Bash,music_festival,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,4276.0,Cage The Elephant,band,2000000.0,concerts,458.0,Indie,,,,,,,
,,,,,,,,,,,,,,2655.0,The Dream,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,929.0,Jazmine Sullivan,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,22672.0,Joseph Capriati,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,22672.0,Joseph Capriati,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,93872.0,Midtown,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,258952.0,Run The Jewels,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,258952.0,Run The Jewels,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,60714.0,Bia,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,675992.0,Lolo Zouai,band,2000000.0,concerts,487.0,Rnb,,,,,,,
,,,,,,,,,,,,,,663340.0,Grupo Codiciado,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,710528.0,Nane,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,525808.0,Gabby Barrett,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,617017.0,Savage Realm,band,2000000.0,concerts,491.0,Hip-Hop,,,,,,,
,,,,,,,,,,,,,,730465.0,Hogslop String Band,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,277554.0,Wayne Graham,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,798645.0,Grace Ives,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,799492.0,AP Dhillon,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,795130.0,Elvie Shane,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,10765.0,Tank,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,303756.0,Big Wild,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,797157.0,Annie DiRusso,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,303415.0,Shane Smith & The Saints,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,339353.0,Camelphat,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,798635.0,Dylan Marlowe,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,794040.0,Sidepiece,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,688721.0,DaBaby,band,2000000.0,concerts,491.0,Hip-Hop,,,,,,,
,,,,,,,,,,,,,,736991.0,Jay Aston's Gene Loves Jezebel,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,18021.0,Fear,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,4680.0,Wale,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,6782.0,Eason Chan,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,100211.0,Johnny Marr,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,362357.0,Alec Benjamin,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,275905.0,Migos,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,258403.0,Jellybean Benitez,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,758039.0,Pi'erre Bourne,band,2000000.0,concerts,491.0,Hip-Hop,,,,,,,
,,,,,,,,,,,,,,777533.0,Coral Moons,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,746613.0,24kgoldn,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,795370.0,Maneskin,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,799487.0,Jean Dawson,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,37989.0,Fisher,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,391491.0,Inner Wave,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,569716.0,LET DOWN,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,775024.0,Baby Smoove,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,9693.0,I See Stars,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,1146.0,Los Tucanes De Tijuana,band,2000000.0,concerts,504.0,Latin,,,,,,,
,,,,,,,,,,,,,,6067.0,Ms. Lauryn Hill,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,397835.0,The Local Honeys,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,6238.0,Nitty Gritty Dirt Band,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,98586.0,Timmy Trumpet,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,1159.0,Ludacris,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,372294.0,Stars and Strings,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,5112.0,Camila,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,1659.0,Soulfly,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,1716.0,Sum 41,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,1488.0,Rakim,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,390843.0,Surf Curse,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,560679.0,Central Cee,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,448517.0,Sextile,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,513147.0,The New Respects,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,147654.0,The Lox,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,147654.0,The Lox,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,2310.0,Christina Aguilera,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,2310.0,Christina Aguilera,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,796498.0,Acraze,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,796498.0,Acraze,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,699855.0,Amo Amo,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,336968.0,Them Dirty Roses,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,272090.0,Debbie Harry,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,797293.0,dhruv,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,802392.0,Lola Brooke,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,609942.0,Mt. Joy,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,797288.0,Kings Elliot,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,17666.0,Ana Tijoux,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,724565.0,Westend,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,13613.0,Fugees,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,563382.0,Burna Boy,band,2000000.0,concerts,469.0,Reggae,,,,,,,
,,,,,,,,,,,,,,22175.0,Jamie xx,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,165432.0,Niall Horan,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,34.0,Jimmy Buffett,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,16447.0,Shovels & Rope,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,438.0,Charlie Wilson,band,2000000.0,concerts,487.0,Rnb,,,,,,,
,,,,,,,,,,,,,,483095.0,Men I Trust,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,19472.0,G. Love,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,285211.0,Kur,band,2000000.0,concerts,491.0,Hip-Hop,,,,,,,
,,,,,,,,,,,,,,702232.0,Sasha Sloan,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,799845.0,DOMi + JD Beck,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,293.0,Big & Rich,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,4311.0,Wiz Khalifa,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,7636.0,Curren$y,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,9936.0,Mario,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,91698.0,The KVB,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,295008.0,Ekali,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,795993.0,Wet Leg,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,798860.0,Dope Lemon,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,700907.0,Sam Fender,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,688600.0,Cordae,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,658454.0,Fever 333,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,114757.0,Tweet,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,329063.0,Tucker Beathard,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,1386.0,Pam Tillis,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,4756.0,Magneto,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,1581.0,Sammy Hagar,band,2000000.0,concerts,472.0,Classic Rock,,,,,,,
,,,,,,,,,,,,,,16190.0,Eric Prydz,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,8044.0,Governors Ball Music Festival,music_festival,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,269.0,Beck,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,498.0,Conjunto Primavera,band,2000000.0,concerts,504.0,Latin,,,,,,,
,,,,,,,,,,,,,,327.0,Blondie,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,12115.0,Jessie Baylin,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,11687.0,Macklemore,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,4452.0,Public Image Ltd,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,294393.0,Little Simz,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,796211.0,Scowl,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,350279.0,Slaughter to Prevail,band,2000000.0,concerts,473.0,Hard Rock,,,,,,,
,,,,,,,,,,,,,,308811.0,FKJ,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,743077.0,Dominic Fike,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,695802.0,Marc Rebillet,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,696061.0,Destroy Boys,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,33502.0,Chicano Batman,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,617092.0,Cuco,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,800430.0,Grupo Frontera,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,10913.0,Tito Nieves,band,2000000.0,concerts,504.0,Latin,,,,,,,
,,,,,,,,,,,,,,705167.0,NLE Choppa,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,823.0,Gucci Mane,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,658.0,Duran Duran,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,1702.0,Story Of The Year,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,795136.0,Brittney Spencer,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,671.0,Edwin McCain,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,29032.0,Midland,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,718740.0,The Smokers Club Tour,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,70525.0,The Dirty Knobs,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,229735.0,Jordy,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,24659.0,Buddy,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,795052.0,Dixie D'Amelio,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,1568.0,Roy Ayers,band,2000000.0,concerts,472.0,Classic Rock,,,,,,,
,,,,,,,,,,,,,,2038.0,Yeah Yeah Yeahs,band,2000000.0,concerts,458.0,Indie,,,,,,,
,,,,,,,,,,,,,,173.0,Alice in Chains,band,2000000.0,concerts,472.0,Classic Rock,,,,,,,
,,,,,,,,,,,,,,184.0,Amanda Miguel,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,28494.0,45 Grave,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,25022.0,Blaqk Audio,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,31613.0,Moonalice,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,10176.0,ABC,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,12550.0,Grimes,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,160009.0,The Underachievers,band,2000000.0,concerts,491.0,Hip-Hop,,,,,,,
,,,,,,,,,,,,,,205251.0,GRIP,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,219969.0,Meduza,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,20216.0,Muse,band,2000000.0,concerts,472.0,Classic Rock,,,,,,,
,,,,,,,,,,,,,,20216.0,Muse,band,2000000.0,concerts,472.0,Classic Rock,,,,,,,
,,,,,,,,,,,,,,33512.0,Anna Lunoe,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,59071.0,Babymetal,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,59071.0,Babymetal,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,657138.0,Cobra Man,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,708222.0,Freddy Todd,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,636435.0,Key Glock,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,122.0,50 Cent,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,286835.0,Hayden James,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,29442.0,Jerry Rivera,band,2000000.0,concerts,504.0,Latin,,,,,,,
,,,,,,,,,,,,,,786744.0,Buffalo Nichols,band,2000000.0,concerts,468.0,Jazz,,,,,,,
,,,,,,,,,,,,,,807122.0,Plush,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,17804.0,Jason Isbell & the 400 Unit,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,778431.0,Tate McRae,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,1904.0,Tim McGraw,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,323301.0,Madds,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,323301.0,Madds,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,1069.0,Korn,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,12011.0,Darrell Scott,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,700700.0,The Backseat Lovers,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,706422.0,Emotional Oranges,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,6310.0,Yellowcard,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,33251.0,Meg Myers,band,2000000.0,concerts,458.0,Indie,,,,,,,
,,,,,,,,,,,,,,793541.0,carolesdaughter,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,183959.0,New Orleans Jazz Vipers,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,264557.0,Jon Langston,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,797292.0,Hol!,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,797283.0,DJ Zeta,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,797641.0,J.I The Prince of N.Y,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,393419.0,Anderson .Paak,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,402610.0,Malaa,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,419310.0,Jimmie Allen,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,16193.0,Arty,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,662898.0,Yaeji,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,673586.0,DDG,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,1987.0,VNV Nation,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,801363.0,Freddie Dredd,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,797570.0,Ekkstacy,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,1740.0,Tanya Tucker,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,571.0,Death Cab for Cutie,band,2000000.0,concerts,458.0,Indie,,,,,,,
,,,,,,,,,,,,,,246040.0,Paula Abdul,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,757434.0,100 gecs,band,2000000.0,concerts,458.0,Indie,,,,,,,
,,,,,,,,,,,,,,377895.0,Sullivan King,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,112460.0,420 Fest,music_festival,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,1203.0,Mary Mary,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,1342.0,Nickelback,band,2000000.0,concerts,472.0,Classic Rock,,,,,,,
,,,,,,,,,,,,,,1342.0,Nickelback,band,2000000.0,concerts,472.0,Classic Rock,,,,,,,
,,,,,,,,,,,,,,7773.0,Ellie Goulding,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,17448.0,Lost In Society,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,17448.0,Lost In Society,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,18370.0,Gary Mule Deer,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,18370.0,Gary Mule Deer,band,2000000.0,concerts,457.0,Alternative,,,,,,,
,,,,,,,,,,,,,,31856.0,Alan Walker,band,2000000.0,concerts,747.0,Classical,,,,,,,
,,,,,,,,,,,,,,162925.0,Becky G,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,433315.0,Super Bowl Party,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,582631.0,Jinjer,band,2000000.0,concerts,473.0,Hard Rock,,,,,,,
,,,,,,,,,,,,,,582631.0,Jinjer,band,2000000.0,concerts,473.0,Hard Rock,,,,,,,
,,,,,,,,,,,,,,793937.0,Girlfriends,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,793937.0,Girlfriends,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,796399.0,Silk Sonic,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,796399.0,Silk Sonic,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,796218.0,Loathe,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,796218.0,Loathe,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,913.0,Jane's Addiction,band,2000000.0,concerts,472.0,Classic Rock,,,,,,,
,,,,,,,,,,,,,,387736.0,SG Lewis,band,2000000.0,concerts,477.0,Electronic,,,,,,,
,,,,,,,,,,,,,,360448.0,Keinemusik,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,363879.0,Varials,band,2000000.0,concerts,473.0,Hard Rock,,,,,,,
,,,,,,,,,,,,,,704685.0,Sada Baby,band,2000000.0,concerts,493.0,Rap,,,,,,,
,,,,,,,,,,,,,,722367.0,Off The Record,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,706420.0,Altin Gun,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,100349.0,Chingy,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,100349.0,Chingy,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,72919.0,Hiatus Kaiyote,band,2000000.0,concerts,487.0,Rnb,,,,,,,
,,,,,,,,,,,,,,72919.0,Hiatus Kaiyote,band,2000000.0,concerts,487.0,Rnb,,,,,,,
,,,,,,,,,,,,,,799374.0,Coast Contra,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,798598.0,Momma,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,796689.0,Crawlers,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,666653.0,Japanese Breakfast,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,691956.0,The Velveteers,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,94365.0,Dem Franchize Boyz,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,795568.0,Luis R Conriquez,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,799704.0,Drayton Farley,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,338898.0,Trixie Mattel,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,799846.0,Drake Milligan,band,2000000.0,concerts,450.0,Country,,,,,,,
,,,,,,,,,,,,,,302319.0,Mitski,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,302319.0,Mitski,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,121034.0,Lawrence,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,800585.0,Two Step Inn,music_festival,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,112989.0,BottleRock Napa Valley,music_festival,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,672253.0,Fisher - Band,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,19896.0,The Coral Reefer Band,band,2000000.0,concerts,456.0,Rock,,,,,,,
,,,,,,,,,,,,,,473122.0,The Little Mermen,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,11937.0,JoJo,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,809.0,Grace Jones,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,718.0,Fabolous,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,85.0,Black Eyed Peas,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,2486.0,M.I.A.,band,2000000.0,concerts,452.0,Pop,,,,,,,
,,,,,,,,,,,,,,107852.0,Wendell Brunious,band,2000000.0,concerts,,,,,,,,,
,,,,,,,,,,,,,,238092.0,James Booker,band,2000000.0,concerts,468.0,Jazz,,,,,,,
,,,,,,,,,,,,,,794605.0,Midwxst,band,2000000.0,concerts,,,,,,,,,
