id_event,short_title,performer_id,performer_name,average_price,venue_state,id_performer,name_merged,type_performer,taxonomy_id,genre_id,genre_name,postal_code,capacity,combined_venue,combined_address,combined_city,combined_venueid,combined_country
6235802,Billy Raffoul,520887,Billy Raffoul,84.0,IL,,,,,,,,,Beat Kitchen,2100 West Belmont Avenue,Chicago,3320.0,US
6154933,Daniel Donato (18+),667780,Daniel Donato,87.0,AR,,,,,,,,,George's Majestic Lounge,519 West Dickson Street,Fayetteville,2475.0,US
6232077,Tower of Power,1930,Tower of Power,124.0,MT,,,,,,,,,Wachholz College Center,777 Grandview Dr,Kalispell,520704.0,US
6298619,Bryson Tiller (21+),375017,Bryson Tiller,54.0,MA,375017.0,Bryson Tiller,band,2000000.0,493.0,Rap,,,Memoire Boston,1 Broadway,Everett,519013.0,US
6191941,Patterson Hood (18+),16745,Patterson Hood,68.0,CO,,,,,,,,,Ophelia's Electric Soapbox,1215 20th Street,Denver,80286.0,US
6220234,Matt Rogers,728876,Matt Rogers,126.0,CO,,,,,,,,,Newman Center - Gates Concert Hall,2344 East Iliff Avenue,Denver,1717.0,US
5885959,Awakening,79952,Awakening,293.0,NV,,,,,,,,,Awakening Theater at Wynn Las Vegas,3131 Las Vegas Boulevard South,Las Vegas,6206.0,US
6049662,Skid Row with Buckcherry (16+),1635,Skid Row,88.0,CO,,,,,,,,,Ogden Theatre,935 East Colfax Avenue,Denver,849.0,US
6295633,Your Neighbors (16+),805263,Your Neighbors,56.0,AZ,,,,,,,85004,250.0,Valley Bar,130 N Central Ave,Phoenix,71620.0,US
6272077,Blakchyl,807796,Blakchyl,34.0,TX,,,,,,,,,Antone's Nightclub,305 East 5th Street,Austin,982.0,US
6024106,TV Girls,17098,TV Girl,429.0,CO,17098.0,TV Girl,band,2000000.0,452.0,Pop,,,Mission Ballroom,4242 Wynkoop Street,Denver,467142.0,US
6282504,Kenya Grace,806898,Kenya Grace,114.0,CA,806898.0,Kenya Grace,band,2000000.0,,,,,El Cid,4212 Sunset Boulevard,Los Angeles,11198.0,US
6026631,Tommy Emmanuel,1921,Tommy Emmanuel,84.0,CA,,,,,,,,,Palace of Fine Arts Theatre,3301 Lyon Street,San Francisco,1303.0,US
5956664,Depeche Mode with Young Fathers,589,Depeche Mode,641.0,CA,589.0,Depeche Mode,band,2000000.0,452.0,Pop,,,Kia Forum,3900 W Manchester Blvd.,Inglewood,191.0,US
6285161,Chris Botti,453,Chris Botti,253.0,NY,,,,,,,,,Blue Note,131 West 3rd Street,New York,1455.0,US
6180103,Alexandra Kay,732602,Alexandra Kay,213.0,CA,,,,,,,,,Goldfield Roseville,238 Vernon Street,Roseville,519651.0,US
6218679,Bell Witch (21+),64813,Bell Witch,76.0,CA,,,,,,,,,Felton Music Hall,6275 California 9,Felton,471731.0,US
6058620,Devendra Banhart,593,Devendra Banhart,95.0,WA,,,,,,,98105,479.0,Neptune Theatre - WA,1303 Northeast 45th Street,Seattle,5805.0,US
6282494,A December to Remember with The Moss and The Walters,61830,A December To Remember,151.0,OR,,,,,,,97209,1000.0,McMenamins Crystal Ballroom,1332 W. Burnside,Portland,756.0,US
6286850,Haley Joelle,806631,Haley Joelle,131.0,OR,,,,,,,,,Polaris Hall,635 North Killingsworth Court,Portland,431557.0,US
6285635,Raja Kumari,700497,Raja Kumari,117.0,CA,,,,,,,,,Cafe du Nord at Swedish American Hall,2174 Market Street,San Francisco,1322.0,US
5922140,Stevie Nicks (Rescheduled from 3/26/23),4987,Stevie Nicks,420.0,CA,4987.0,Stevie Nicks,band,2000000.0,472.0,Classic Rock,95814,19000.0,Golden 1 Center,500 David J Stern Walk,Sacramento,177304.0,US
6113517,Paul Cauthen,305734,Paul Cauthen,87.0,OR,305734.0,Paul Cauthen,band,2000000.0,450.0,Country,,,Midtown Ballroom,51 Northwest Greenwood Avenue,Bend,7858.0,US
5953940,Botch,800372,Botch,51.0,CA,,,,,,,,,The Regency Ballroom,1300 Van Ness Avenue,San Francisco,561.0,US
6174416,Chris Isaak,457,Chris Isaak,144.0,CA,,,,,,,,,Orpheum Theatre - Los Angeles,842 S. Broadway,Los Angeles,362.0,US
6073524,Charley Crockett,474029,Charley Crockett,190.0,NV,474029.0,Charley Crockett,band,2000000.0,450.0,Country,,,The Theater at Virgin Hotels,4455 Paradise Road,Las Vegas,161.0,US
6292970,Automatic,808052,Automatic,94.0,CA,,,,,,,,,The Fonda Theatre,6126 Hollywood Blvd.,Los Angeles,434763.0,US
5885955,Awakening,79952,Awakening,283.0,NV,,,,,,,,,Awakening Theater at Wynn Las Vegas,3131 Las Vegas Boulevard South,Las Vegas,6206.0,US
6139515,Rodney Atkins,1553,Rodney Atkins,275.0,NV,,,,,,,,,The Showroom at the Golden Nugget Las Vegas,301 Fremont Street,Las Vegas,4365.0,US
6301230,Ditch Day PHL with Bow Wow,808198,Ditch Day PHL,174.0,PA,,,,,,,,,The Fillmore Philadelphia,29 E Allen Street,Philadelphia,78730.0,US
6093004,Here We Are,164833,Here We Are,104.0,NY,,,,,,,,,The Theater at The Shed,545 West 30th Street,New York,464928.0,US
6174653,Boney M.,45547,Boney M.,130.0,NB,,,,,,,,,Avenir Centre,1100 Main Street,Moncton,448199.0,Canada
6179914,From Ashes To New,278397,From Ashes To New,59.0,IL,,,,,,,,,Concord Music Hall,2047 N Milwaukee Ave,Chicago,3738.0,US
6177976,William Basinski,723448,William Basinski,71.0,DC,,,,,,,,,The Atlantis,2047 9th St NW,Washington,521187.0,US
6221995,The Weather Station,25146,The Weather Station,85.0,ON,,,,,,,,,The Great Hall,1087 Queen Street West,Toronto,3572.0,Canada
6224050,Fred Hammond,4131,Fred Hammond,164.0,OH,,,,,,,44114,1200.0,House Of Blues - Cleveland,308 Euclid Ave,Cleveland,360.0,US
6125579,Real Friends,35046,Real Friends,122.0,ON,,,,,,,M4M 1H1,950.0,The Opera House,735 Queen Street East,Toronto,3362.0,Canada
6011891,Old Dominion,79728,Old Dominion,99.0,OH,79728.0,Old Dominion,band,2000000.0,450.0,Country,43215,19500.0,Nationwide Arena,200 West Nationwide Boulevard,Columbus,430.0,US
5926206,The Carolina Opry,58455,The Carolina Opry,120.0,SC,,,,,,,,,The Carolina Opry,8901 N Kings Hwy,Myrtle Beach,9730.0,US
6285808,Merry Country Christmas,773028,Merry Country Christmas,126.0,SC,,,,,,,,,Newberry Opera House,1201 McKibben Street,Newberry,1836.0,US
6199076,Taking Back Sunday,90,Taking Back Sunday,237.0,NY,,,,,,,,,Mulcahy's Pub and Concert Hall,3232 Railroad Avenue,Wantagh,1773.0,US
6093008,Here We Are,164833,Here We Are,82.0,NY,,,,,,,,,The Theater at The Shed,545 West 30th Street,New York,464928.0,US
6263269,LANY,303766,LANY,131.0,KY,303766.0,LANY,band,2000000.0,457.0,Alternative,,,MegaCorp Pavilion,101 West 4th Street,Newport,518983.0,US
6230885,Kendra Morris,25826,Kendra Morris,30.0,OH,,,,,,,,,Frankies,308 Main Street,Toledo,3855.0,US
6236069,"Rachel Bloom: Death, Let Me Do My Show",162726,Rachel Bloom,160.0,NY,,,,,,,10003,347.0,Orpheum Theatre - NY,126 Second Ave,New York,2964.0,US
6202893,Bobby Weir and Wolf Bros,338,Bob Weir,267.0,NY,338.0,Bob Weir,band,2000000.0,472.0,Classic Rock,10573,1800.0,The Capitol Theatre,149 Westchester Avenue,Port Chester,10406.0,US
6157303,Trans-Siberian Orchestra,1938,Trans-Siberian Orchestra,160.0,NC,1938.0,Trans-Siberian Orchestra,band,2000000.0,456.0,Rock,27607,19350.0,PNC Arena,1400 Edwards Mill Road,Raleigh,1430.0,US
5941193,The Bouncing Souls,354,The Bouncing Souls,91.0,MA,,,,,,,,,Royale,279 Tremont Street,Boston,2458.0,US
6220196,Matt Rogers,728876,Matt Rogers,60.0,ON,,,,,,,M4K 1N2,1500.0,Danforth Music Hall,147 Danforth Ave,Toronto,6378.0,Canada
6229727,Mustard Plug,7285,Mustard Plug,142.0,OH,,,,,,,,,Rumba Cafe,2507 Summit Street,Columbus,8607.0,US
6233000,A Celtic Family Christmas,774143,A Celtic Family Christmas,112.0,VT,,,,,,,05401,1453.0,Flynn Center for the Performing Arts,153 Main Street,Burlington,1012.0,US
6148145,Jake Shimabukuro,4607,Jake Shimabukuro,72.0,KY,,,,,,,,,Bomhard Theater,501 West Main Street,Louisville,3159.0,US
6144126,Pentatonix,20599,Pentatonix,206.0,FL,20599.0,Pentatonix,band,2000000.0,452.0,Pop,32805,18500.0,Amway Center,400 West Church Street,Orlando,2652.0,US
6164500,Yo La Tengo (18+),2043,Yo La Tengo,138.0,NY,,,,,,,10002,575.0,Bowery Ballroom,6 Delancey Street,New York,719.0,US
6113006,The Allman Betts Family Revival,805476,The Allman Betts Family Revival,198.0,FL,,,,,,,32202,1930.0,Florida Theatre Jacksonville,128 East Forsyth Street,Jacksonville,493.0,US
6008839,Billy Strings,299503,Billy Strings,126.0,PA,299503.0,Billy Strings,band,2000000.0,467.0,Folk,15261,12508.0,Petersen Events Center,3719 Terrace Street,Pittsburgh,1658.0,US
6107300,Mannheim Steamroller Christmas - Toledo,1184,Mannheim Steamroller,121.0,OH,,,,,,,43614,2424.0,Stranahan Theater,4645 Heatherdowns Blvd.,Toledo,510.0,US
6214017,Voctave,806844,Voctave,72.0,IN,,,,,,,47306,3581.0,Emens Auditorium,1800 West Riverside Avenue,Muncie,1262.0,US
6018621,Straight No Chaser,1703,Straight No Chaser,129.0,IN,,,,,,,47405,3154.0,Indiana University Auditorium,1211 East 7th Street,Bloomington,1203.0,US
6053408,Steve Miller Band,1693,Steve Miller Band,170.0,FL,1693.0,Steve Miller Band,band,2000000.0,472.0,Classic Rock,33928,7128.0,Hertz Arena,11000 Everblades Parkway,Estero,951.0,US
6289162,A Motown Christmas,31590,A Motown Christmas,107.0,PA,,,,,,,,,Pullo Family Performing Arts Center,1031 Edgecomb Avenue,York,1893.0,US
6206242,Mariah Carey ,2494,Mariah Carey,222.0,PA,2494.0,Mariah Carey,band,2000000.0,452.0,Pop,,,Wells Fargo Center,3601 South Broad Street,Philadelphia,3148.0,US
6218180,Squirrel Nut Zippers,1671,Squirrel Nut Zippers,114.0,IL,,,,,,,,,City Winery - Chicago,1200 West Randolph Street,Chicago,9520.0,US
6174193,Girl Named Tom,796666,Girl Named Tom,119.0,NC,,,,,,,27601,1700.0,Martin Marietta Center for the Performing Arts - Meymandi Concert Hall,2 East South Street,Raleigh,939.0,US
6196960,Chevy Chase,216881,Chevy Chase,126.0,MN,,,,,,,55904,1084.0,Mayo Civic Center Presentation Hall,30 Civic Center Drive SE,Rochester,1055.0,US
6049050,Jon McLaughlin,991,Jon McLaughlin,67.0,VA,,,,,,,22305,500.0,Birchmere Music Hall,3701 Mt. Vernon Avenue,Alexandria,595.0,US
6197919,Tab Benoit,10629,Tab Benoit,86.0,OH,,,,,,,44240,642.0,The Kent Stage,175 E Main St,Kent,2443.0,US
6299396,Olivia Barton,805985,Olivia Barton,36.0,PA,,,,,,,,,PhilaMOCA,118 S 36th St,Philadelphia,8726.0,US
6129722,Patrick Watson (16+),15107,Patrick Watson,85.0,NY,,,,,,,10003,2500.0,Webster Hall,125 East 11th Street,New York,463.0,US
5964028,Half Moon Run,31213,Half Moon Run,276.0,QC,,,,,,,H2X 1K5,2200.0,MTELUS,59 Rue Sainte,Montreal,443.0,Canada
6265160,Boombox Cartel,315195,Boombox Cartel,64.0,TX,,,,,,,,,Rockefellers,3620 Washington Avenue,Houston,419628.0,US
6288756,Model/Actriz (18+),796782,Model/Actriz,65.0,NY,,,,,,,11211,550.0,Music Hall of Williamsburg,66 North 6th St.,Brooklyn,399.0,US
6277908,Open Mike Eagle,21809,Open Mike Eagle,67.0,MA,,,,,,,02138,525.0,The Sinclair,52 Church Street,Cambridge,11280.0,US
6286313,Odie Leigh,802221,Odie Leigh,81.0,DC,,,,,,,,,Union Stage,740 Water Street Southwest,Washington,435166.0,US
6254607,Blue Rodeo,332,Blue Rodeo,291.0,ON,,,,,,,M5B 1T7,2752.0,Massey Hall,178 Victoria St.,Toronto,418.0,Canada
6134663,Sarah Brightman,1588,Sarah Brightman,194.0,FL,,,,,,,,,Walt Disney Theater at Dr Phillips Center,445 S Magnolia Ave,Orlando,335644.0,US
6257977,Holly Cole,7598,Holly Cole,211.0,ON,,,,,,,,,Southam Hall,1125 Colonel By Drive,Ottawa,468607.0,Canada
6232607,Yussef Dayes,796628,Yussef Dayes,56.0,TX,,,,,,,,,Proof Rooftop Lounge,2600 Travis Street,Houston,77737.0,US
6054187,The Irish Tenors,889,The Irish Tenors,117.0,NJ,,,,,,,07701,1543.0,Hackensack Meridian Health Theatre at Count Basie Center,99 Monmouth Street,Red Bank,297.0,US
6191977,Oso Oso,428724,Oso Oso,213.0,IL,,,,,,,,,Cobra Lounge,235 North Ashland Avenue,Chicago,7801.0,US
6285165,Chris Botti,453,Chris Botti,262.0,NY,,,,,,,,,Blue Note,131 West 3rd Street,New York,1455.0,US
6143253,II Divo,877,Il Divo,161.0,AL,,,,,,,36104,1200.0,Montgomery Performing Arts Centre,201 Tallapoosa Street,Montgomery,1037.0,US
6141871,Sam Morrison (21+),509024,Sam Morrison,70.0,PA,,,,,,,,,Pittsburgh Improv,166 East Bridge Street,Homestead,69949.0,US
6168241,Craig Owens,10555,Craig Owens,75.0,IL,,,,,,,,,Bottom Lounge,1375 W. Lake St,Chicago,981.0,US
6224118,Bret Michaels,366,Bret Michaels,113.0,NY,,,,,,,11590,2870.0,NYCB Theatre at Westbury,960 Brush Hollow Rd.,Westbury,3356.0,US
5923582,Stephen Sanchez with Stephen Day,797186,Stephen Sanchez,140.0,FL,,,,,,,33605,720.0,The Orpheum - Tampa,1915 East 7th Avenue,Tampa,3319.0,US
5996274,Andrea Bocelli,5276,Andrea Bocelli,549.0,NY,5276.0,Andrea Bocelli,band,2000000.0,,,10001,20000.0,Madison Square Garden,4 Pennsylvania Plaza,New York,93.0,US
6048377,Matteo Bocelli,803505,Matteo Bocelli,264.0,NY,,,,,,,11743,1753.0,Paramount Theatre - Huntington,370 New York Avenue,Huntington,6163.0,US
6097555,Cirque Musica Holiday Wonderland - Englewood,11701,Cirque Musica,145.0,NJ,,,,,,,07631,1367.0,Bergen Performing Arts Center,30 North Van Brunt Street,Englewood,438.0,US
6000321,Ginuwine (Rescheduled from 10/25/23),2394,Ginuwine,141.0,MI,2394.0,Ginuwine,band,2000000.0,452.0,Pop,,,Sound Board at MotorCity Casino,2901 Grand River Avenue,Detroit,642.0,US
6309197,Reb Beach (21+),792316,Reb Beach,41.0,PA,,,,,,,,,Jergel's Rhythm Grille,103 Slade Lane,Warrendale,10521.0,US
6173561,"Rod Wave with Ari Lennox, Toosii, and G Herbo",782153,Rod Wave,723.0,GA,782153.0,Rod Wave,band,2000000.0,491.0,Hip-Hop,30303,21000.0,State Farm Arena,1 Philips Drive,Atlanta,127.0,US
6299766,A Wilhelm Scream,22908,A Wilhelm Scream,46.0,OH,,,,,,,,,Grog Shop,2785 Euclid Heights Blvd,Cleveland,824.0,US
6149803,Aqua,111674,Aqua,179.0,MN,,,,,,,,,Fillmore Minneapolis,617 West Broadway Avenue,Minneapolis,490102.0,US
6157305,Trans-Siberian Orchestra,1938,Trans-Siberian Orchestra,172.0,LA,1938.0,Trans-Siberian Orchestra,band,2000000.0,456.0,Rock,,,Smoothie King Center,1501 Dave Dixon Drive,New Orleans,184.0,US
6205584,National Lampoon's Christmas Vacation,405026,National Lampoon's Christmas Vacation,20.0,AL,,,,,,,,,Alabama Theatre - Birmingham,1817 Third Ave. North,Birmingham,618.0,US
6253730,Celtic Angels Christmas,774477,Celtic Angels Christmas,80.0,IN,,,,,,,,,Blue Gate Performing Arts Center,760 South Van Buren Street,Shipshewana,515588.0,US
6199336,Michael W. Smith,1251,Michael W. Smith,357.0,FL,,,,,,,,,Capitol Theatre Outdoor Stage,405 Cleveland Street,Clearwater,430000.0,US
6215301,Action Bronson,17082,Action Bronson,85.0,KY,17082.0,Action Bronson,band,2000000.0,493.0,Rap,41011,1200.0,Madison Theater,730 Madison Avenue,Covington,1186.0,US
6119120,Interpol,4939,Interpol,153.0,NY,4939.0,Interpol,band,2000000.0,472.0,Classic Rock,10023,2894.0,Beacon Theatre,2124 Broadway,New York,414.0,US
6107278,Mannheim Steamroller Christmas - Fargo,1184,Mannheim Steamroller,145.0,ND,,,,,,,,,Scheels Arena,5225 31st Ave South,Fargo,3628.0,US
6286544,Michael Feinstein and Jean-Yves Thibaudet,1242,Michael Feinstein,83.0,NY,,,,,,,,,Carnegie Hall,152 West 57th Street,New York,774.0,US
6297360,Sara Evans,1586,Sara Evans,92.0,IL,,,,,,,,,NIU Convocation Center,1525 West Lincoln Highway,Dekalb,1821.0,US
6143541,Lindsay Stirling,27573,Lindsey Stirling,163.0,NY,,,,,,,,,Landmark Theatre,362 South Salina Street,Syracuse,1200.0,US
6239386,Scotty McCreery and Walker Hayes,10439,Scotty McCreery,93.0,MD,,,,,,,21202,2000.0,Rams Head Live! - Baltimore,20 Market Place,Baltimore,364.0,US
6054988,Home Free,75262,Home Free,96.0,OH,,,,,,,,,Andrew J Brady Music Center,25 Race Street,Cincinnati,518869.0,US
6145035,Roy Woods,78815,Roy Woods,96.0,ON,,,,,,,,,History,1663 Queen Street East,Toronto,519028.0,Canada
6214094,ALT AZ 93.3 Ugly Sweater with Lovejoy,800384,Lovejoy,245.0,AZ,800384.0,Lovejoy,band,2000000.0,,,85201,4950.0,Mesa Amphitheatre,263 North Center Street,Mesa,639.0,US
6298992,A Rocky Mountain High Experience,785741,A Rocky Mountain High Experience,123.0,TX,,,,,,,,,Waco Hippodrome Theatre,724 Austin Ave,Waco,72199.0,US
6271885,Bettye LaVette,290,Bettye LaVette,99.0,NY,,,,,,,,,Iridium Jazz Club,1650 Broadway,New York,5603.0,US
6276620,Jim Brickman,951,Jim Brickman,110.0,MO,,,,,,,,,Folly Theater,300 West 12th Street,Kansas City,3752.0,US
6127745,Christmas With Elvis,777236,Christmas With Elvis,87.0,MN,,,,,,,,,Ames Center,12600 Nicollet Avenue,Burnsville,2849.0,US
6113138,Kenny G,69,Kenny G,317.0,MO,,,,,,,,,The Factory STL,17105 North Outer 40 Road,Chesterfield,518878.0,US
5925644,Madonna,1173,Madonna,566.0,NY,1173.0,Madonna,band,2000000.0,452.0,Pop,,,Barclays Center,620 Atlantic Avenue,Brooklyn,7546.0,US
6284187,The Way Down Wanderers,296537,The Way Down Wanderers,85.0,IL,,,,,,,60202,250.0,SPACE - Evanston,1245 Chicago Avenue,Evanston,2109.0,US
6189196,Steel Panther,4733,Steel Panther,69.0,WI,,,,,,,,,EPIC Event Center,2351 Holmgren Way,Green Bay,518792.0,US
6221229,Judy Collins,1010,Judy Collins,170.0,IL,,,,,,,,,Arcada Theatre,105 East Main Street,Saint Charles,4131.0,US
6068777,Doja Cat,297762,Doja Cat,367.0,IL,297762.0,Doja Cat,band,2000000.0,493.0,Rap,,,United Center,1901 West Madison Street,Chicago,136.0,US
6119491,Dirty Honey,310639,Dirty Honey,75.0,TN,,,,,,,,,Brooklyn Bowl Nashville,900 3rd Avenue North,Nashville,515120.0,US
6178380,Peter Mayer,35994,Peter Mayer,78.0,MO,,,,,,,63112,750.0,Delmar Hall,6133 Delmar Blvd.,St. Louis,397902.0,US
6094671,The Jinkx and Dela Holiday Show - Dallas,292405,Jinkx Monsoon,163.0,TX,,,,,,,,,Texas Trust CU Theatre,1001 Performance Place,Grand Prairie,2618.0,US
6264715,Daniel Donato,667780,Daniel Donato,40.0,TN,,,,,,,,,Railgarten,2166 Central Avenue,Memphis,455817.0,US
6309121,VIAL,798870,VIAL,47.0,WI,,,,,,,,,X-Ray Arcade,5036 S Packard Ave,Cudahy,466549.0,US
6184788,Andrew Bird,198,Andrew Bird,167.0,IL,,,,,,,,,Fourth Presbyterian Church,126 East Chestnut Street,Chicago,1586.0,US
6252895,Joe Sambo (18+),385147,Joe Sambo,57.0,MN,,,,,,,,,7th Street Entry,701 First Avenue North,Minneapolis,562.0,US
6146269,The Mountain Goats,1289,The Mountain Goats,101.0,FL,,,,,,,,,Vinyl Music Hall,2 S. Palafox St.,Pensacola,6523.0,US
6127554,Jazz Is Dead,200704,Jazz Is Dead,106.0,TN,,,,,,,38104,1200.0,Minglewood Hall,1555 Madison Avenue,Memphis,1308.0,US
6026055,bar italia,802684,bar italia,115.0,WI,,,,,,,,,High Noon Saloon,701 E. Washington Ave,Madison,4836.0,US
6268276,DeeBaby,806671,DeeBaby,79.0,OK,,,,,,,,,Tower Theatre - OK,425 NW 23rd St,Oklahoma City,429454.0,US
6255918,Macy Gray,5457,Macy Gray,109.0,TX,,,,,,,,,The Factory in Deep Ellum,2713 Canton Street,Dallas,74559.0,US
6139946,Ariel Posen,704062,Ariel Posen,67.0,MN,,,,,,,,,Turf Club - Saint Paul,1601 University Avenue,Saint Paul,4960.0,US
6297386,Lagwagon,11695,Lagwagon,56.0,WI,,,,,,,53233,400.0,The Rave - Eagles Club,2401 West Wisconsin Avenue,Milwaukee,542.0,US
6276516,JD McPherson (18+),10323,JD McPherson,80.0,MN,,,,,,,55401,1800.0,Fine Line Music Cafe,318 First Avenue North,Minneapolis,906.0,US
6066192,Silverstein with Stray From The Path and Avoid,1625,Silverstein,85.0,CO,1625.0,Silverstein,band,2000000.0,452.0,Pop,,,Ogden Theatre,935 East Colfax Avenue,Denver,849.0,US
6227475,The Menzingers (16+),15348,The Menzingers,75.0,CO,,,,,,,,,Mission Ballroom,4242 Wynkoop Street,Denver,467142.0,US
6285896,Patterson Hood (18+),16745,Patterson Hood,72.0,CO,,,,,,,80524,500.0,Aggie Theatre,204 South College Avenue,Fort Collins,3677.0,US
6259183,Xibalba,22521,Xibalba,48.0,CA,,,,,,,94704,1200.0,Cornerstone,2367 Shattuck Ave,Berkeley,233232.0,US
6050188,A Chanticleer Christmas,18224,A Chanticleer Christmas,151.0,CA,,,,,,,90012,2265.0,Walt Disney Concert Hall,111 South Grand Avenue,Los Angeles,1274.0,US
6222968,Bou (18+),806961,Bou,107.0,DC,,,,,,,,,Soundcheck,1420 K Street Northwest,Washington,81756.0,US
5942023,Opium,142276,Opium,5525.0,NV,,,,,,,,,Opium Theatre at the Cosmopolitan of Las Vegas,3660 North Las Vegas Boulevard,Las Vegas,479961.0,US
6282508,Molly Tuttle ,262331,Molly Tuttle,99.0,CA,,,,,,,90069,500.0,Troubadour,9081 Santa Monica Blvd,West Hollywood,764.0,US
6286071,Kool Keith,17539,Kool Keith,425.0,CA,,,,,,,90069,500.0,Whisky a Go Go,8901 Sunset Boulevard,West Hollywood,2477.0,US
6191948,Harbour with Arms Akimbo,56615,Harbour,60.0,CA,,,,,,,90017,600.0,Teragram Ballroom,1234 West 7th Street,Los Angeles,78478.0,US
6254571,The Midtown Men,7587,The Midtown Men,138.0,WA,,,,,,,,,Kirkland Performance Center,350 Kirkland Avenue,Kirkland,13136.0,US
6098250,Deafheaven with Touche Amore,17498,Deafheaven,89.0,CO,,,,,,,80202,1000.0,Summit - Denver,1902 Blake St,Denver,2882.0,US
6016411,Highly Suspect,37338,Highly Suspect,179.0,CA,,,,,,,,,Ace of Spades,1417 R Street,Sacramento,3806.0,US
6289820,HRLY with BTB,795212,HRLY,37.0,MA,,,,,,,,,The Grand - Boston,58 Seaport Blvd.,Boston,400681.0,US
6035784,TV Girl,17098,TV Girl,212.0,NM,17098.0,TV Girl,band,2000000.0,452.0,Pop,,,Revel Entertainment Center,4720 Alexander Blvd NE,Albuquerque,520566.0,US
6063465,Mariachi Sol de Mexico,5111,Mariachi Sol de Mexico,94.0,WA,,,,,,,98101,1420.0,Moore Theatre,1932 2nd Avenue,Seattle,904.0,US
6146170,Living Legends with Brother Ali,2480,Living Legends,88.0,NV,,,,,,,89109,2000.0,Brooklyn Bowl Las Vegas,3545 South Las Vegas Boulevard,Las Vegas,58672.0,US
6218179,Squirrel Nut Zippers,1671,Squirrel Nut Zippers,131.0,IL,,,,,,,,,City Winery - Chicago,1200 West Randolph Street,Chicago,9520.0,US
5973388,Tommy Emmanuel,1921,Tommy Emmanuel,103.0,CA,,,,,,,,,Crest Theatre,1013 K Street,Sacramento,996.0,US
6285166,Chris Botti,453,Chris Botti,201.0,NY,,,,,,,,,Blue Note,131 West 3rd Street,New York,1455.0,US
6264124,The Lemon Twigs,364196,The Lemon Twigs,85.0,CA,364196.0,The Lemon Twigs,band,2000000.0,457.0,Alternative,,,Harlow's Restaurant & Nightclub,2708 J Street,Sacramento,1751.0,US
6286194,Raja Kumari,700497,Raja Kumari,65.0,CA,,,,,,,90069,500.0,The Roxy Theatre,9009 Sunset Boulevard,Los Angeles,973.0,US
6246524,Cayucas,72358,Cayucas,57.0,OR,,,,,,,,,Volcanic Theatre Pub,70 SW Century Drive,Bend,57899.0,US
6019794,U2,31,U2,684.0,NV,31.0,U2,band,2000000.0,472.0,Classic Rock,,,MSG Sphere,255 Sands Avenue,Las Vegas,521212.0,US
6282441,A December To Remember with Fishbone,61830,A December To Remember,73.0,OR,,,,,,,97209,1000.0,McMenamins Crystal Ballroom,1332 W. Burnside,Portland,756.0,US
5870080,Garth Brooks,2387,Garth Brooks,1270.0,NV,2387.0,Garth Brooks,band,2000000.0,450.0,Country,,,The Colosseum At Caesars Palace,3570 Las Vegas Blvd South,Las Vegas,591.0,US
6196875,Bea Miller,309969,Bea Miller,44.0,CA,,,,,,,,,The Fillmore - San Francisco,1805 Geary Boulevard,San Francisco,324.0,US
6256969,Chris Isaak,457,Chris Isaak,222.0,CA,,,,,,,95403,1612.0,Luther Burbank Center for the Arts - Ruth Finley Person Theater,50 Mark West Springs Road,Santa Rosa,412.0,US
6288275,Dave Hill (21+),57453,Dave Hill,35.0,OR,57453.0,Dave Hill,band,2000000.0,456.0,Rock,97227,1970.0,Mississippi Studios,3939 N. Mississippi,Portland,1666.0,US
6058668,Devendra Banhart with Hayden Pedigo (19+),593,Devendra Banhart,145.0,BC,,,,,,,,,Commodore Ballroom,868 Granville Street,Vancouver,757.0,Canada
6052583,Moneybagg Yo (Rescheduled from 9/1/23),607924,MoneyBagg Yo,139.0,CA,607924.0,MoneyBagg Yo,band,2000000.0,491.0,Hip-Hop,90015,2300.0,The Novo,800 W Olympic Blvd,Los Angeles,590.0,US
6307847,X The Band (21+),301455,X The Band,104.0,OR,,,,,,,97214,850.0,Revolution Hall - Portland,1300 SE Stark Street,Portland,77427.0,US
6008328,Carrie Underwood,412,Carrie Underwood,482.0,NV,412.0,Carrie Underwood,band,2000000.0,450.0,Country,,,The Theatre at Resorts World Las Vegas,3000 S Las Vegas Blvd,Las Vegas,518959.0,US
6096656,Dylan Matthew and Caleb Hearn (Moved from August Hall) (Rescheduled from 10/24/23),777269,Dylan Matthew,51.0,CA,,,,,,,94117,500.0,The Independent,628 Divisadero Street,San Francisco,649.0,US
6035816,Lainey Wilson,703721,Lainey Wilson,216.0,NV,703721.0,Lainey Wilson,band,2000000.0,450.0,Country,,,The Theater at Virgin Hotels,4455 Paradise Road,Las Vegas,161.0,US
6079355,Hiss Golden Messenger (21+),140552,Hiss Golden Messenger,58.0,CA,,,,,,,,,Mystic Theatre,23 Petaluma Boulevard North,Petaluma,1116.0,US
5942024,Opium,142276,Opium,5963.0,NV,,,,,,,,,Opium Theatre at the Cosmopolitan of Las Vegas,3660 North Las Vegas Boulevard,Las Vegas,479961.0,US
5862160,Purple Reign - The Prince Tribute Show,20510,Purple Reign - Prince Tribute,174.0,NV,,,,,,,,,Tropicana Hotel Las Vegas,3801 Las Vegas Boulevard,Las Vegas,8284.0,US
